Date,Name,Year,Letterboxd URI,Rating,Review,Tags,Watched Date
2017-06-07,The Blob,1988,https://letterboxd.com/jojonium/film/the-blob-1988/,4.5,"This movie gets major bonus points for not being afraid to kill off the main character 30 minutes in, and a kid later. It also gets props for some really cool and creative kills, with amazing practical effects. Meg and the rebel kid are walking stereotypes, but it's okay since they're just a vehicle for the plot. Sometimes the special effects are kind of meh, but usually they're good.",,2017-06-06
2017-06-07,Mad Max Beyond Thunderdome,1985,https://letterboxd.com/jojonium/film/mad-max-beyond-thunderdome/,2.5,"Aside from the train chase scene this didn't feel like a Mad Max movie to me. The kids and midget just made the whole thing too wacky. However, the craziness of <i>The Road Warrior</i> is taken up to the next level in the character and set designs, and the thunderdome fight was actually pretty cool.",,2017-06-06
2017-06-08,A Serbian Film,2010,https://letterboxd.com/jojonium/film/a-serbian-film/,1.5,"Graphic and shocking imagery can be used to great effect to tell a story. But when graphic and shocking imagery is all the story is, there's no point. It's just torture porn for the sake of torture porn.",,2017-06-07
2017-06-08,Audition,1999,https://letterboxd.com/jojonium/film/audition/,3.5,"Going into this blind was a good idea. At first I genuinely thought it would be a happy romance film. The horror elements were generally used well, but it leaves some questions about how everything worked. How did Aoyama know about how the girl was abused? She only told him in a hallucination sequence, not in real life (at least I think). Well directed, but a little too slow paced at times. Nice use of color.",,2017-06-07
2017-06-08,Ocean's Eleven,2001,https://letterboxd.com/jojonium/film/oceans-eleven-2001/,4,"I think I just have a thing for clever heist movies, but I enjoyed this a lot. The cast is great, the plot is fun, the whole thing is well executed. It doesn't do anything new or amazing, but it takes a bunch of old tropes and plot elements and executes them very well. The music is nice too",,2017-06-07
2017-06-09,Wonder Woman,2017,https://letterboxd.com/jojonium/film/wonder-woman-2017/,3.5,"""I believe in love""
""Then I will destroy you, raaaagh!""

Man, those dastardly Germans sure are evil. Killing their own officers for no reason, killing unarmed women and children, throwing prisoners into gas chambers... Wait, wasn't this supposed to be World War I? And it turns out the Germans weren't being manipulated by Ares at all, they're just evil people. Our heroine, Jew, Israeli citizen,and former IDF member Gal Gadot has to use the power of love (and plot armor) to stop those villainous Germans from gassing six million innocent civilians. Can you tell this film was written by Jews yet?
Chosen people aside, there is the expected gender politics, although fortunately it isn't <i>too</i> in your face.
Ignoring the politics, <i>Wonder Woman</i> is a decent superhero origin story. Some of the exposition is hamfisted, and the writing is pretty mediocre, but it's still an entertaining watch. Gal Gadot isn't a great actor, but Chris Pines makes up for her. The action scenes are filled with CGI, and the camera if often so close you can't tell what's going on. However, there are some cool shots and I like the focus on acrobatics. Overall, it's entertaining, but nothing special.",theater,2017-06-08
2017-06-10,The Lure,2015,https://letterboxd.com/jojonium/film/the-lure/1/,2.5,"I was pretty confused through most of this film. The cinematography and lighting are nice, and most of the songs are decent. I feel like I didn't get much out of the musical sections, though, because I don't speak the language. A lot of the decisions characters make don't make any sense, and I feel like the whole thing is a metaphor for something, but I can't figure out what. The use of classic mermaid lore was interesting and unique.",,2017-06-08
2017-06-10,Hotel Chevalier,2007,https://letterboxd.com/jojonium/film/hotel-chevalier/,3,"Wes Anderson loves lateral tracking shots, French music, and the color yellow. A cute little tie in to <i>The Darjeeling Limited</i>.",youtube,2017-06-09
2017-06-12,Dogtooth,2009,https://letterboxd.com/jojonium/film/dogtooth/,4,"It took me a while to get this film (which is usually a good sign), but when I did it all clicked and I suddenly realized how much I liked its style of storytelling. Exposition is practically nonexistent, you're just dropped into the middle of a crazy situation and expected to figure out who everyone is and what's going on. The cinematography is interesting: the camera is always still (except for two shots), and often the main focus of the scene and characters faces are cut out of the frame. This adds to the mysteriousness and confusion.",,2017-06-09
2017-06-12,High and Low,1963,https://letterboxd.com/jojonium/film/high-and-low/,5,"Not a single bullet is fired. There are no intense chase scenes.  Nobody quips or speaks in cliches. Nothing explodes. And yet, this is the most compelling films I've seen in a long time. The acting, the writing, the cinematography, pretty much everything is perfect. The characters are incredibly well written, the plot starts simple and unravels with the great pacing, the camerawork frames every shot perfectly.",,2017-06-11
2017-06-12,Grand Illusion,1937,https://letterboxd.com/jojonium/film/grand-illusion/,4.5,"I guess being a prisoner of war wasn't actually all that bad. It's a war movie that isn't about war, and a prison camp movie that isn't like any of the others. It's a World War I movie about how friendship and camaraderie can exist between men. It sounds like it shouldn't work, but it does.",,2017-06-11
2017-06-12,The Neon Demon,2016,https://letterboxd.com/jojonium/film/the-neon-demon/,4.5,"Refn is great at making eye candy. Along with techno music, neon lights, long silences, and bursts of ultra violence, I think he's found a new love in lens flair. As always, the cinematography and lighting are great, and we're treated to all the other usual quirks of Refn's films. It does differ from his other films in a few ways though. It's certainly less straightforward than <i>Drive</i> or <i>Only God Forgives</i>, using a lot more symbolic rather than literal imagery. It wants to explore themes and make a statement more than it wants to tell a literal story. The commentary on beauty, fashion, entertainment, and society is told well with the fantastic visuals. Like <i>Only God Forgives</i>, I think the pacing is too slow at times, and certain scenes and shots linger much longer than they need to. However, it's still a beautiful film to watch, and despite the pacing issues it held my attention for two hours.",,2017-06-11
